"","Timestamp","Machine","Temperature","Pressure","PartLength","PartResistance"
"219",2022-03-09 00:01:30,1,303,200,50.2204144176619,5.67291881098457
"220",2022-03-09 00:01:35,1,303,200,50.7402658535083,5.92725785836795
"221",2022-03-09 00:01:40,1,303,200,50.6785421460151,6.02890936296244
"222",2022-03-09 00:01:45,1,303,200,47.9162368550932,5.63472692493111
"223",2022-03-09 00:01:50,1,303,200,51.1118324887399,5.89855391814055
"224",2022-03-09 00:01:55,1,303,200,50.7493966478543,5.65042095333523
"225",2022-03-09 00:02:00,1,303,200,50.4679225909136,5.87230098318386
"226",2022-03-09 00:02:05,1,303,200,50.2199928183999,6.23246707738519
"227",2022-03-09 00:02:10,1,303,200,51.1845235484084,6.56349266877783
"228",2022-03-09 00:02:15,1,303,200,49.4678515524869,6.32707160407354
"229",2022-03-09 00:02:20,1,303,200,49.7794673944944,6.12677735072377
"230",2022-03-09 00:02:25,1,303,200,51.9512658818262,6.03282660478661
"231",2022-03-09 00:02:30,1,303,200,49.2835306891937,6.10161053034457
"232",2022-03-09 00:02:35,1,303,200,50.1582534129772,5.8013397597605
"233",2022-03-09 00:02:40,1,303,200,50.2306938341154,5.52365834458944
"234",2022-03-09 00:02:45,1,303,200,52.4991057574887,5.72239979897337
"235",2022-03-09 00:02:50,1,303,200,49.8807057797085,5.983151990568
"236",2022-03-09 00:02:55,1,303,200,48.845949492051,6.08126209033199
"237",2022-03-09 00:03:00,1,303,200,48.2929881092703,5.87146686239371
"238",2022-03-09 00:03:05,1,303,200,51.1694141549478,5.91764853818484
"239",2022-03-09 00:03:10,1,303,200,51.0028211835074,6.10647698437628
"240",2022-03-09 00:03:15,1,303,200,48.792305458798,6.10020828719803
"241",2022-03-09 00:03:20,1,303,200,51.1009045830171,6.14320575794481
"242",2022-03-09 00:03:25,1,303,200,52.6991460848985,5.29968229292748
"243",2022-03-09 00:03:30,1,303,200,48.7069379534152,5.91181019493992
"244",2022-03-09 00:03:35,1,303,200,51.1975268270887,5.81107071398003
"245",2022-03-09 00:03:40,1,303,200,49.3346591541466,5.95454580278277
"246",2022-03-09 00:03:45,1,303,200,49.1414400554297,6.27162564269663
"247",2022-03-09 00:03:50,1,303,200,47.531568681692,6.13801946464936
"248",2022-03-09 00:03:55,1,303,200,50.1345596549097,5.86052596632119
"249",2022-03-09 00:04:00,1,303,200,49.1835121892243,5.60270003071555
"250",2022-03-09 00:04:05,1,303,200,50.5559631213754,5.88406805453386
"251",2022-03-09 00:04:10,1,303,200,49.7983982535673,6.1155127685508
"252",2022-03-09 00:04:15,1,303,200,50.1296383221444,5.82156044210753
"253",2022-03-09 00:04:20,1,303,200,48.8267960783338,5.94714395156014
"254",2022-03-09 00:04:25,1,303,200,46.9135403159623,6.43216663373778
"255",2022-03-09 00:04:30,1,303,200,52.5684380682215,6.18018092725573
"256",2022-03-09 00:04:35,1,303,200,49.0776038958949,5.77354435303324
"257",2022-03-09 00:04:40,1,303,200,49.1031304774266,5.69375134742121
"258",2022-03-09 00:04:45,1,303,200,51.1194943780744,5.8471073627198
"259",2022-03-09 00:04:50,1,303,200,47.7879601663802,5.8048620771618
"260",2022-03-09 00:04:55,1,303,200,48.7513159543464,5.87271151660162
"261",2022-03-09 00:05:00,1,303,200,48.890607272174,5.61511476647339
"262",2022-03-09 00:05:05,1,303,200,49.6116262459329,5.7906815693994
"263",2022-03-09 00:05:10,1,303,200,53.4667715771914,6.20232952566595
"264",2022-03-09 00:05:15,1,303,200,50.525577432741,6.11190377148555
"265",2022-03-09 00:05:20,1,303,200,49.3259807795367,5.78666641293643
"266",2022-03-09 00:05:25,1,303,200,49.7693151858421,5.71562767478447
"267",2022-03-09 00:05:30,1,303,200,51.2257918800908,6.09489034444549
"268",2022-03-09 00:05:35,1,303,200,48.7465048802201,5.92850409002761
"269",2022-03-09 00:05:40,1,303,200,51.5902120424118,6.37533826786441
"270",2022-03-09 00:05:45,1,303,200,49.4799970683183,5.93398066989627
"271",2022-03-09 00:05:50,1,303,200,49.2220740534887,5.78467324702655
"272",2022-03-09 00:05:55,1,303,200,50.2416210571587,6.41448552285727
"273",2022-03-09 00:06:00,1,303,200,52.1300629173156,5.3944576233451
"274",2022-03-09 00:06:05,1,303,200,51.4992291568751,5.99399076276194
"275",2022-03-09 00:06:10,1,303,200,49.0984858402648,6.02461187496466
"276",2022-03-09 00:06:15,1,303,200,49.7930450746723,6.13342070861017
"277",2022-03-09 00:06:20,1,303,200,50.3098212034487,5.93871549100888
"278",2022-03-09 00:06:25,1,303,200,48.45845596173,5.45018292574155
"279",2022-03-09 00:06:30,1,303,200,51.7069714873417,5.19934240887852
"280",2022-03-09 00:06:35,1,303,200,52.95374057636,5.96698188705427
"281",2022-03-09 00:06:40,1,303,200,48.8778202192925,6.14489977448574
"282",2022-03-09 00:06:45,1,303,200,51.3162132365478,6.03388299959297
"283",2022-03-09 00:06:50,1,303,200,49.8318378650258,6.25872892846612
"284",2022-03-09 00:06:55,1,303,200,49.3923288070542,5.62456581643421
"285",2022-03-09 00:07:00,1,303,200,51.118057255605,5.8719018362456
"286",2022-03-09 00:07:05,1,303,200,50.4482226013466,5.86555856333687
"287",2022-03-09 00:07:10,1,303,200,49.6042957107881,5.83545321853608
"288",2022-03-09 00:07:15,1,303,200,51.1563589642096,5.80824917807819
"289",2022-03-09 00:07:20,1,303,200,49.0783903629792,6.25316061230805
"290",2022-03-09 00:07:25,1,303,200,50.3019135161811,5.81835859028697
"291",2022-03-09 00:07:30,1,303,200,49.8966831347344,5.49780220004843
"292",2022-03-09 00:07:35,1,303,200,49.4519111436245,5.83453149937769
"293",2022-03-09 00:07:40,1,303,200,51.5700475711197,6.1206379349347
"294",2022-03-09 00:07:45,1,303,200,48.7400568574313,5.84405185933204
"295",2022-03-09 00:07:50,1,303,200,49.8184711868096,6.29447395699759
"296",2022-03-09 00:07:55,1,303,200,49.1629950039144,5.72357450440612
"297",2022-03-09 00:08:00,1,303,200,50.0858866613367,5.87632575136753
"298",2022-03-09 00:08:05,1,303,200,49.0718702611969,5.79479297168269
"299",2022-03-09 00:08:10,1,303,200,49.4533052098159,5.90650938220281
"300",2022-03-09 00:08:15,1,303,200,49.6620972714905,6.25532022437087
"301",2022-03-09 00:08:20,1,303,200,50.2951583463124,5.79020772154169
"302",2022-03-09 00:08:25,1,303,200,50.5745070214163,5.84810634897943
"303",2022-03-09 00:08:30,1,303,200,49.1625128377754,6.64030538017301
"304",2022-03-09 00:08:35,1,303,200,47.7469083944336,5.89165227082887
"305",2022-03-09 00:08:40,1,303,200,51.3419786290377,5.74552803581822
"306",2022-03-09 00:08:45,1,303,200,50.0840186388306,6.23262089838933
"307",2022-03-09 00:08:50,1,303,200,49.7023765910156,5.89818799524209
"308",2022-03-09 00:08:55,1,303,200,48.1259091189601,5.70934034281216
"309",2022-03-09 00:09:00,1,303,200,51.346716015493,5.92132579617462
"310",2022-03-09 00:09:05,1,303,200,50.5170022867936,6.13051222078592
"311",2022-03-09 00:09:10,1,303,200,53.0266193442921,5.98426092785745
"312",2022-03-09 00:09:15,1,303,200,51.3230816457516,5.79825960341157
"313",2022-03-09 00:09:20,1,303,200,49.9766968847929,6.26722012098547
"314",2022-03-09 00:09:25,1,303,200,46.826819316001,5.93898465419099
"315",2022-03-09 00:09:30,1,303,200,48.9806601513474,5.60230423933468
"316",2022-03-09 00:09:35,1,303,200,50.8914990901397,6.14333946149633
"317",2022-03-09 00:09:40,1,303,200,50.6555003697189,5.75844525404063
"318",2022-03-09 00:09:45,1,303,200,48.8099339714858,6.14910764800875
"319",2022-03-09 00:09:50,1,303,200,49.7835054526459,5.9335845087033
"320",2022-03-09 00:09:55,1,303,200,50.2122868978518,5.67831803905461
"321",2022-03-09 00:10:00,1,303,200,51.8509885339255,5.83172753482819
"322",2022-03-09 00:10:05,1,303,200,52.7454583937262,5.69961129175295
"323",2022-03-09 00:10:10,1,303,200,50.5374620482508,6.43094535948639
"324",2022-03-09 00:10:15,1,303,200,49.2762814517689,5.75306690259272
"325",2022-03-09 00:10:20,1,303,200,52.8487366016492,6.03111451641275
"326",2022-03-09 00:10:25,1,303,200,48.9046896055808,5.87615471983533
"327",2022-03-09 00:10:30,1,303,200,51.8905311175687,5.99670953391632
"328",2022-03-09 00:10:35,1,303,200,49.7965620344181,5.48961108305783
"329",2022-03-09 00:10:40,1,303,200,52.1059039833788,6.10394054625438
"330",2022-03-09 00:10:45,1,303,200,50.256946736856,6.14136953242235
"331",2022-03-09 00:10:50,1,303,200,50.5437714495544,5.86372525334271
"332",2022-03-09 00:10:55,1,303,200,51.3184933191709,5.32580368804798
"333",2022-03-09 00:11:00,1,303,200,51.3926185605031,6.36021327634849
"334",2022-03-09 00:11:05,1,303,200,48.5441220766009,5.81618586755644
"335",2022-03-09 00:11:10,1,303,200,49.1761514208021,6.32580406134686
"336",2022-03-09 00:11:15,1,303,200,50.3824761857989,5.87893790179176
"337",2022-03-09 00:11:20,1,303,200,50.6152643199261,5.8732987565304
"338",2022-03-09 00:11:25,1,303,200,47.9463615102202,5.83244067306645
"339",2022-03-09 00:11:30,1,303,200,49.4543022178437,5.74941691906988
"340",2022-03-09 00:11:35,1,303,200,51.8060267743274,6.32299313563384
"341",2022-03-09 00:11:40,1,303,200,51.5890339099571,5.63742661730628
"342",2022-03-09 00:11:45,1,303,200,50.5631048681899,5.88209426574754
"343",2022-03-09 00:11:50,1,303,200,52.6449751133921,5.81749737936239
"344",2022-03-09 00:11:55,1,303,200,49.1611700099292,6.03926861783126
"345",2022-03-09 00:12:00,1,303,200,51.3186270521487,5.39795753639751
"346",2022-03-09 00:12:05,1,303,200,52.2095856729697,6.24527393985311
"347",2022-03-09 00:12:10,1,303,200,50.619061450843,6.03499992318898
"348",2022-03-09 00:12:15,1,303,200,49.0086302260498,6.37317023468905
"349",2022-03-09 00:12:20,1,303,200,48.7588659411155,5.93324029789827
"350",2022-03-09 00:12:25,1,303,200,47.7439356063827,6.1150347910278
"351",2022-03-09 00:12:30,1,303,200,51.9650147788377,5.87286074790596
"352",2022-03-09 00:12:35,1,303,200,51.6173656641059,6.59365778849668
"353",2022-03-09 00:12:40,1,303,200,47.9085768730643,6.38373329042481
"354",2022-03-09 00:12:45,1,303,200,51.2050105933557,6.20084650071686
"355",2022-03-09 00:12:50,1,303,200,47.9573921316732,5.70582278525914
"356",2022-03-09 00:12:55,1,303,200,50.1479305946049,6.33105116298635
"357",2022-03-09 00:13:00,1,303,200,51.0398010243182,5.85708696389707
"358",2022-03-09 00:13:05,1,303,200,51.5235725873512,5.63699969968517
"359",2022-03-09 00:13:10,1,303,200,52.5026693736404,5.54080012651707
"360",2022-03-09 00:13:15,1,303,200,50.6067862834863,5.98860604649301
"361",2022-03-09 00:13:20,1,303,200,51.6099620983278,6.22403142351117
"362",2022-03-09 00:13:25,1,303,200,49.9940519881244,6.02488252739044
"363",2022-03-09 00:13:30,1,303,200,50.9896190963708,5.91580992359906
"364",2022-03-09 00:13:35,1,303,200,48.6162133511418,5.95329051821914
"365",2022-03-09 00:13:40,1,303,200,52.0398851336993,6.3192137692781
"366",2022-03-09 00:13:45,1,303,200,50.9739880445704,5.84692455891493
"367",2022-03-09 00:13:50,1,303,200,50.8127885388168,6.03722364679743
